Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Jitting,1,85584,1,85584,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Jitting,1,915250,1,915250,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Jitting,2,247916,16,15494.75,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Jitting,2,241584,16,15099,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,1,8208,16,513,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,2,12375,32,386.72,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,3,37250,64,582.03,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,4,53042,128,414.39,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,5,95750,256,374.02,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,6,190292,512,371.66,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,7,384042,1024,375.04,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,8,734166,2048,358.48,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,9,1517792,4096,370.55,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,10,3162250,8192,386.02,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,11,6100875,16384,372.37,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,12,11731292,32768,358.01,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,13,23479000,65536,358.26,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,14,46759709,131072,356.75,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,15,87206292,262144,332.67,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,16,74183167,524288,141.49,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,17,149046125,1048576,142.14,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,18,294338708,2097152,140.35,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Pilot,19,590495750,4194304,140.79,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,1,8079750,4194304,1.93,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,2,8128625,4194304,1.94,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,3,8028084,4194304,1.91,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,4,8072041,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,5,8012167,4194304,1.91,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,1,8106875,4194304,1.93,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,2,8096917,4194304,1.93,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,3,8152042,4194304,1.94,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,4,8053000,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,5,7949250,4194304,1.9,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,6,8027417,4194304,1.91,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,7,7964916,4194304,1.9,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,8,8084417,4194304,1.93,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,9,8045375,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,10,8029500,4194304,1.91,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,11,8064459,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,12,8064667,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,13,8048834,4194304,1.92,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,14,8132083,4194304,1.94,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,15,7969417,4194304,1.9,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,1,590550209,4194304,140.8,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,2,598966333,4194304,142.8,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,3,594982375,4194304,141.85,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,4,597854708,4194304,142.54,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,5,595621958,4194304,142.01,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,6,596734917,4194304,142.27,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,1,592731417,4194304,141.32,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,2,593267291,4194304,141.45,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,3,593807750,4194304,141.57,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,4,602960375,4194304,143.76,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,5,596014417,4194304,142.1,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,6,593900875,4194304,141.6,220,0,0,440
SingleFilterDoublePerformanceTest.IsEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Actual,7,593669042,4194304,141.54,220,0,0,440
