Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Jitting,1,99708,1,99708,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Jitting,1,139417,1,139417,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Jitting,2,210458,16,13153.63,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Jitting,2,205250,16,12828.13,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,1,10375,16,648.44,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,2,20792,32,649.75,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,3,60334,64,942.72,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,4,110375,128,862.3,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,5,184083,256,719.07,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,6,320542,512,626.06,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,7,670291,1024,654.58,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,8,1169666,2048,571.13,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,9,2265334,4096,553.06,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,10,4684292,8192,571.81,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,11,9143708,16384,558.09,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,12,18260917,32768,557.28,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,13,37282792,65536,568.89,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,14,73429750,131072,560.22,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,15,102530792,262144,391.12,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,16,56119209,524288,107.04,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,17,111925250,1048576,106.74,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,18,224721167,2097152,107.16,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,19,447552875,4194304,106.7,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,20,899497125,8388608,107.23,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,1,16642667,8388608,1.98,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,2,16396792,8388608,1.95,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,3,16525000,8388608,1.97,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,4,16248833,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,5,16415958,8388608,1.96,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,6,16879834,8388608,2.01,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,7,16333917,8388608,1.95,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,1,16277959,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,2,16262042,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,3,16248375,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,4,16220208,8388608,1.93,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,5,16473167,8388608,1.96,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,6,16395459,8388608,1.95,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,7,16851459,8388608,2.01,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,8,16366916,8388608,1.95,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,9,16278084,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,10,16301917,8388608,1.94,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,11,14386625,8388608,1.72,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,12,8330292,8388608,0.99,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,13,8119667,8388608,0.97,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,14,8370541,8388608,1,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,15,8255125,8388608,0.98,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,16,8281041,8388608,0.99,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,17,8349875,8388608,1,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,18,8212709,8388608,0.98,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,19,8155958,8388608,0.97,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,20,8346875,8388608,1,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,1,952576000,8388608,113.56,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,2,913930083,8388608,108.95,0,0,0,0
SingleFilterStringPerformanceTest.EqualsOrdinal,AlliumSativum.Performance.Utils,SingleFilterStringPerformanceTest,EqualsOrdinal,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,3,901440792,8388608,107.46,0,0,0,0
